200,0.0,25.4,74.6
400,0.4,56.7,42.9
600,0.8,94.8,4.4
800,0.2,98.1,1.7
1000,1.2,98.8,0.0
1200,2.3,97.7,0.0
1400,4.8,95.2,0.0
1600,4.8,95.2,0.0
1800,4.0,96.0,0.0
2000,7.1,92.9,0.0
2200,5.8,94.2,0.0
2400,11.5,88.5,0.0
2600,14.4,85.6,0.0
2800,13.1,86.9,0.0
3000,16.5,83.5,0.0
3200,18.5,81.5,0.0
3400,21.7,78.3,0.0
3600,32.9,67.1,0.0
3800,26.0,74.0,0.0
4000,31.5,68.5,0.0
4200,30.4,69.6,0.0
4400,37.7,62.3,0.0
4600,40.2,59.8,0.0
4800,31.9,68.1,0.0
5000,49.6,50.4,0.0
